measure_id;measure_name;location_id;location_name;sex_id;sex_name;age_id;age_name;cause_id;cause_name;metric_id;metric_name;year;val;upper;lower
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;3;Rate;1994;99.87976343;141.8844244;65.83161537
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;558;Mental disorders;1;Number;1991;85140721.83;107440559.6;61440128.83
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;558;Mental disorders;2;Percent;1991;0.030886494;0.037617737;0.023368562
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;558;Mental disorders;3;Rate;1991;1571.113602;1982.615616;1133.763258
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;559;Schizophrenia;1;Number;1991;9747299.892;12286357.77;7111513.869
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;559;Schizophrenia;2;Percent;1991;0.003544377;0.004419153;0.002568902
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;559;Schizophrenia;3;Rate;1991;179.868283;226.7218717;131.2297563
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;567;Depressive disorders;1;Number;1991;25790126.63;36380288.28;17466462.53
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;567;Depressive disorders;2;Percent;1991;0.009347754;0.012913384;0.006625794
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;567;Depressive disorders;3;Rate;1991;475.9087999;671.3305283;322.3110666
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;570;Bipolar disorder;1;Number;1991;4634307.869;6669312.712;2973884.206
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;570;Bipolar disorder;2;Percent;1991;0.001681795;0.00235298;0.001127628
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;570;Bipolar disorder;3;Rate;1991;85.51752879;123.0697567;54.8774996
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;1;Number;1997;24287522.12;35325470.92;16393889.67
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;2;Percent;1997;0.008812081;0.012531334;0.005995947
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;3;Rate;1997;412.9064854;600.5600724;278.7086855
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;1;Number;1997;2543743.978;3768793.199;1472705.598
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;2;Percent;1997;0.000921798;0.001309363;0.000569399
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;3;Rate;1997;43.24559668;64.07237208;25.03712357
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;1;Number;1997;6319106.811;12564396.12;2952766.669
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;2;Percent;1997;0.002300864;0.004456705;0.001069006
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;3;Rate;1997;107.4296576;213.604361;50.19929581
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;1;Number;1997;3167991.452;4742892.486;1873907.19
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;2;Percent;1997;0.00114834;0.001647228;0.00069826
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;3;Rate;1997;53.85828203;80.63280631;31.85785804
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;1;Number;1997;4054913.87;6368784.866;2303739.092
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;2;Percent;1997;0.001470565;0.002263748;0.00088298
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;3;Rate;1997;68.93664272;108.2742226;39.16532972
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;1;Number;1997;3194199.853;5918028.702;1534724.046
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;2;Percent;1997;0.001157742;0.002099251;0.000574248
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;3;Rate;1997;54.30384494;100.6110224;26.0914847
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;1;Number;1997;5985412.796;8466506.469;3944148.918
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;2;Percent;1997;0.0021719;0.003001826;0.001477987
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;3;Rate;1997;101.7566036;143.9370971;67.05355366
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;1;Number;1999;25134694.72;36427523.03;16842962.25
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;2;Percent;1999;0.009137154;0.01290331;0.006189917
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;3;Rate;1999;416.6673655;603.8728627;279.2121722
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;1;Number;1999;2634527.658;3924783.877;1524196.015
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;2;Percent;1999;0.000956458;0.00136233;0.000592585
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;3;Rate;1999;43.67356401;65.06263062;25.26717532
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;1;Number;1999;6519708.076;12638926.95;3056028.81
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;2;Percent;1999;0.002378637;0.004479092;0.001120739
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;3;Rate;1999;108.0796731;209.5202848;50.66094844
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;1;Number;1999;3207617.758;4803299.146;1903698.464
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;2;Percent;1999;0.001164847;0.001668597;0.000712473
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;3;Rate;1999;53.17389592;79.62611138;31.55833133
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;1;Number;1999;4145432.014;6532516.545;2349136.656
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;2;Percent;1999;0.001506312;0.002324522;0.00090381
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;3;Rate;1999;68.72039846;108.2920039;38.94252915
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;1;Number;1999;3256602.358;6021003.312;1574830.651
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;2;Percent;1999;0.001182533;0.002149191;0.000586879
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;3;Rate;1999;53.9859322;99.81245509;26.10656489
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;1;Number;1999;6214472.97;8801477.855;4098359.948
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;2;Percent;1999;0.002259373;0.003103596;0.001535452
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;3;Rate;1999;103.019675;145.905436;67.94006698
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;558;Mental disorders;1;Number;1995;90992877.54;115177140;66128495.35
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;558;Mental disorders;2;Percent;1995;0.032867331;0.04025189;0.025247966
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;558;Mental disorders;3;Rate;1995;1587.381993;2009.27944;1153.619773
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;559;Schizophrenia;1;Number;1995;10583444.78;13323272.41;7733078.448
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;559;Schizophrenia;2;Percent;1995;0.003832117;0.004768846;0.002755
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;559;Schizophrenia;3;Rate;1995;184.6295021;232.4261337;134.9045092
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;1;Number;2001;25963398.67;37112381.31;16990967.19
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;2;Percent;2001;0.009526205;0.013182953;0.006471275
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;3;Rate;2001;419.7225611;599.9562666;274.6748357
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;1;Number;2001;2725540.526;4059776.801;1576045.48
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;2;Percent;2001;0.000998651;0.001415975;0.00062021
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;3;Rate;2001;44.06090531;65.63007942;25.4782455
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;1;Number;2001;6724775.631;12711946.5;3207286.576
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;2;Percent;2001;0.002477139;0.00459923;0.001183554
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;3;Rate;2001;108.7122717;205.5004744;51.84877963
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;1;Number;2001;3237903.867;4822289.715;1923334.062
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;2;Percent;2001;0.001186772;0.001695896;0.000727999
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;3;Rate;2001;52.3437367;77.95681204;31.09248942
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;1;Number;2001;4211178.304;6591607.465;2388191.526
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;2;Percent;2001;0.001544288;0.002361609;0.000926951
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;3;Rate;2001;68.07762596;106.5594841;38.607344
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;1;Number;2001;3290548.761;6084998.954;1582211.015
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;2;Percent;2001;0.001205785;0.002186045;0.000597657
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;3;Rate;2001;53.19479053;98.36968489;25.57791712
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;1;Number;2001;6456238.293;9119755.561;4251266.958
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;2;Percent;2001;0.002369091;0.003264914;0.001608656
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;3;Rate;2001;104.3711151;147.4293566;68.72569645
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;567;Depressive disorders;1;Number;1995;27427852.73;38262755.85;18765512.3
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;567;Depressive disorders;2;Percent;1995;0.009898689;0.013273506;0.007125582
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;567;Depressive disorders;3;Rate;1995;478.4822803;667.4985042;327.3666811
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;570;Bipolar disorder;1;Number;1995;4970032.942;7149060.903;3179729.488
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;570;Bipolar disorder;2;Percent;1995;0.00179582;0.002495192;0.001204365
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;570;Bipolar disorder;3;Rate;1995;86.70283885;124.7162509;55.47077386
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;558;Mental disorders;1;Number;1994;89666853.64;113797141.2;65057880.73
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;558;Mental disorders;2;Percent;1994;0.031857607;0.038970582;0.02448769
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;558;Mental disorders;3;Rate;1994;1584.95302;2011.480445;1149.964345
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;559;Schizophrenia;1;Number;1994;10381662.78;13121681.64;7578032.535
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;559;Schizophrenia;2;Percent;1994;0.003697094;0.004596959;0.002668016
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;559;Schizophrenia;3;Rate;1994;183.50647;231.9390958;133.9494481
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;1;Number;2003;26739695.22;38065273.38;17406780.54
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;2;Percent;2003;0.009853877;0.013549412;0.006691126
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;3;Rate;2003;421.3968601;599.8791891;274.3173624
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;1;Number;2003;2822052.844;4201768.983;1634129.56
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;2;Percent;2003;0.001038514;0.001471637;0.000648741
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;3;Rate;2003;44.47336433;66.21662072;25.75261461
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;1;Number;2003;6951121.758;12785470.05;3434200.69
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;2;Percent;2003;0.002572669;0.004729495;0.001256237
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;3;Rate;2003;109.5442883;201.4890929;54.12033967
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;1;Number;2003;3263412.621;4868696.01;1944049.371
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;2;Percent;2003;0.001201303;0.001714992;0.000743155
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;3;Rate;2003;51.42885214;76.72687346;30.63671049
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;1;Number;2003;4263451.196;6705721.475;2411432.665
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;2;Percent;2003;0.001570254;0.002414257;0.000938138
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;3;Rate;2003;67.18868457;105.6769702;38.00230875
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;1;Number;2003;3289360.297;6079934.814;1560431.968
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;2;Percent;2003;0.001210598;0.002197671;0.000598486
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;3;Rate;2003;51.83776739;95.8150577;24.59119771
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;1;Number;2003;6711427.351;9489740.155;4423787.902
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;2;Percent;2003;0.002473548;0.003403815;0.001675012
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;3;Rate;2003;105.7668904;149.5509456;69.7154667
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;567;Depressive disorders;1;Number;1994;27144289.3;37659855.65;18637340.81
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;567;Depressive disorders;2;Percent;1994;0.00963592;0.013000034;0.006876318
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;567;Depressive disorders;3;Rate;1994;479.8029771;665.676329;329.4339928
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;570;Bipolar disorder;1;Number;1994;4885019.544;7024598.328;3134000.359
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;570;Bipolar disorder;2;Percent;1994;0.001736178;0.002421753;0.001160076
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;570;Bipolar disorder;3;Rate;1994;86.34769892;124.1669344;55.39665031
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;1;Number;1998;24709138.89;35950466.63;16708234.92
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;2;Percent;1998;0.008969122;0.012762293;0.006081712
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;3;Rate;1998;414.7804269;603.4831874;280.4731012
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;1;Number;1998;2588772.871;3840465.506;1495358.321
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;2;Percent;1998;0.0009385;0.001333586;0.000581234
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;3;Rate;1998;43.45648472;64.46804679;25.1018607
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;1;Number;1998;6416364.648;12599036.27;3005842.73
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;2;Percent;1998;0.002337413;0.00446231;0.001099317
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;3;Rate;1998;107.7084264;211.4939605;50.45763579
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;1;Number;1998;3189720.506;4770231.222;1890195.888
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;2;Percent;1998;0.001156711;0.001657691;0.000704708
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;3;Rate;1998;53.54430355;80.07557655;31.72980899
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;1;Number;1998;4103140.156;6449278.845;2313712.709
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;2;Percent;1998;0.001488702;0.002290945;0.000894042
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;3;Rate;1998;68.87743977;108.2609412;38.83918211
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;1;Number;1998;3228043.667;5969010.169;1556275.944
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;2;Percent;1998;0.001170492;0.002125288;0.000581662
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;3;Rate;1998;54.18761602;100.198902;26.12445555
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;1;Number;1998;6099148.553;8618992.397;4021997.247
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;2;Percent;1998;0.002214214;0.003065964;0.001506759
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;3;Rate;1998;102.3834724;144.6828787;67.51533279
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;1;Number;2000;25564198.74;36674280.43;16926684
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;2;Percent;2000;0.009336579;0.013077223;0.006325111
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;3;Rate;2000;418.5140794;600.3983487;277.1084533
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;1;Number;2000;2678302.522;3977468.195;1547474.91
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;2;Percent;2000;0.000976856;0.001388987;0.00060514
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;3;Rate;2000;43.84676107;65.11553352;25.33386804
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;1;Number;2000;6619871.286;12687892.51;3107173.554
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;2;Percent;2000;0.002426637;0.004532828;0.001147514
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;3;Rate;2000;108.3745814;207.7147697;50.86785205
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;1;Number;2000;3223455.997;4821490.458;1913982.24
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;2;Percent;2000;0.001176019;0.001683659;0.000720141
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;3;Rate;2000;52.77152368;78.93310722;31.33399655
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;1;Number;2000;4180006.904;6577622.601;2373052.666
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;2;Percent;2000;0.001525852;0.002347565;0.000914968
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;3;Rate;2000;68.43131518;107.6829239;38.84948486
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;1;Number;2000;3279104.255;6066474.452;1585182.807
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;2;Percent;2000;0.001196146;0.002174406;0.00059365
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;3;Rate;2000;53.68254693;99.31486593;25.95118783
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;1;Number;2000;6334960.581;8951637.847;4183029.443
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;2;Percent;2000;0.002313891;0.003191938;0.001567535
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;3;Rate;2000;103.7102795;146.5481672;68.48079746
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;1;Number;2002;26364576.56;37750741.63;17094707.17
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;2;Percent;2002;0.009690391;0.013296376;0.006538994
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;571;Anxiety disorders;3;Rate;2002;420.8381504;602.5870451;272.8701116
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;1;Number;2002;2773303.846;4132097.114;1604892.767
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;2;Percent;2002;0.001017936;0.001440472;0.000633306
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;572;Eating disorders;3;Rate;2002;44.26818912;65.95759667;25.61771103
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;1;Number;2002;6834569.828;12728884.61;3309673.63
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;2;Percent;2002;0.002522585;0.004658969;0.001213938
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;575;Autism spectrum disorders;3;Rate;2002;109.095161;203.1817292;52.82986154
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;1;Number;2002;3251159.698;4838174.445;1934637.455
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;2;Percent;2002;0.001193718;0.001702994;0.000736788
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;578;Attention-deficit/hyperactivity disorder;3;Rate;2002;51.8958471;77.22818458;30.88118054
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;1;Number;2002;4240071.364;6662204.523;2399228.58
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;2;Percent;2002;0.001557638;0.002387238;0.000934698
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;579;Conduct disorder;3;Rate;2002;67.68110941;106.3438217;38.29710354
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;1;Number;2002;3292181.206;6084863.592;1576463.23
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;2;Percent;2002;0.001208484;0.002194097;0.000597611
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;582;Idiopathic developmental intellectual disability;3;Rate;2002;52.55064296;97.12815732;25.16391145
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;1;Number;2002;6582126.977;9301397.567;4345554.885
2;DALYs (Disability-Adjusted Life Years);1;Global;3;Both;22;All ages;585;Other mental disorders;2;Percent;2002;0.002419595;0.003334907;0.001641002
